date,equity
2015-10-30,10655.35598753824
2015-11-02,10632.767495562226
2015-11-03,10570.510896453221
2015-11-04,10512.095941168011
2015-11-05,10486.531570939052
2015-11-06,10410.121052552682
2015-11-09,10373.610328170495
2015-11-10,10363.03316270082
2015-11-11,10331.675929241914
2015-11-12,10270.657444436949
2015-11-13,10179.04389511013
2015-11-16,10261.498912315707
2015-11-17,10193.126249444589
2015-11-18,10287.061076907441
2015-11-19,10342.481499971094
2015-11-20,10345.120374381268
2015-11-23,10293.325969131096
2015-11-24,10329.435087506394
2015-11-25,10307.153251981976
2015-11-27,10252.91288613408
2015-11-30,10269.2753686141
2015-12-01,10337.18173832186
2015-12-02,10204.828716868955
2015-12-03,10110.226447258168
2015-12-04,10301.79404996067
2015-12-07,10204.351523467889
2015-12-08,10177.418309134839
2015-12-09,10086.665944116328
2015-12-10,10110.699818529249
2015-12-11,9961.6002801483664
2015-12-14,9944.9474084291869
2015-12-15,10014.682214050292
2015-12-16,10157.344894889497
2015-12-17,9998.5041019028195
2015-12-18,9907.8825643747768
2015-12-21,9999.2795574971697
2015-12-22,10048.026198609336
2015-12-23,10123.245470344116
2015-12-24,10140.751698310336
2015-12-28,10102.790126067588
2015-12-29,10194.063506424098
2015-12-30,10109.653805918893
2015-12-31,10022.001453899642
2016-01-04,9918.9280005510063
2016-01-05,9933.4166623631045
2016-01-06,9949.5587377383381
2016-01-07,9881.8366646853101
2016-01-08,9812.9257241878149
2016-01-11,9778.2210929935736
2016-01-12,9801.3428955364616
2016-01-13,9681.95459770452
2016-01-14,9691.215352541516
2016-01-15,9614.0061225967893
2016-01-19,9618.3840622207845
2016-01-20,9644.3276290576105
2016-01-21,9666.5978913685394
2016-01-22,9761.9370265972775
2016-01-25,9738.5151485215683
2016-01-26,9849.5244584921784
2016-01-27,9781.5326704153813
2016-01-28,9774.7889048044199
2016-01-29,9904.6015292904103
2016-02-01,9959.8632080603129
2016-02-02,9863.4333924743278
2016-02-03,9967.7163334381403
2016-02-04,10070.50494235555
2016-02-05,10193.161381174816
2016-02-08,10345.248799981806
2016-02-09,10336.245594213962
2016-02-10,10419.041774408528
2016-02-11,10751.021647632144
2016-02-12,10658.568463627185
2016-02-16,10395.897422512757
2016-02-17,10412.983842014857
2016-02-18,10626.36062109794
2016-02-19,10605.667729036008
2016-02-22,10450.481753103255
2016-02-23,10582.569407518251
2016-02-24,10623.935601648152
2016-02-25,10639.194304029261
2016-02-26,10559.90375153336
2016-02-29,10667.232471279343
2016-03-01,10563.283997964027
2016-03-02,10634.458098660481
2016-03-03,10782.298501268024
2016-03-04,10753.558081977368
2016-03-07,10791.697163592064
2016-03-08,10783.884882877701
2016-03-09,10700.45385662035
2016-03-10,10818.381780495069
2016-03-11,10650.633830742732
2016-03-14,10556.437935023228
2016-03-15,10565.356099252023
2016-03-16,10750.095682777048
2016-03-17,10730.385353247399
2016-03-18,10714.043055805751
2016-03-21,10637.161756324165
2016-03-22,10659.980220908697
2016-03-23,10508.975744003996
2016-03-24,10491.256756294682
2016-03-28,10512.947227432189
2016-03-29,10685.775170140731
2016-03-30,10546.357088596997
2016-03-31,10600.890632733748
2016-04-01,10560.296386440134
2016-04-04,10509.045527480561
2016-04-05,10631.259668885968
2016-04-06,10647.846439127043
2016-04-07,10672.080207039182
2016-04-08,10649.952168132664
2016-04-11,10668.283072435235
2016-04-12,10683.286716726991
2016-04-13,10717.428871577145
2016-04-14,10662.726314795005
2016-04-15,10704.03497718039
2016-04-18,10712.994007495756
2016-04-19,10738.809154834138
2016-04-20,10690.557509885994
2016-04-21,10666.610071659792
2016-04-22,10594.12278659018
2016-04-25,10582.412938925136
2016-04-26,10570.954880372281
2016-04-27,10602.365177304458
2016-04-28,10622.567817133817
2016-04-29,10659.958765441022
2016-05-02,10651.869410250683
2016-05-03,10650.868488967026
2016-05-04,10609.030928426038
2016-05-05,10621.417259272625
2016-05-06,10666.519491857993
2016-05-09,10567.749190165358
2016-05-10,10613.739655760912
2016-05-11,10654.47188407089
2016-05-12,10601.751262809235
2016-05-13,10630.992024376497
2016-05-16,10635.964487112928
2016-05-17,10636.163116820979
2016-05-18,10504.202590624993
2016-05-19,10496.434820587285
2016-05-20,10507.542328607213
2016-05-23,10495.576864265196
2016-05-24,10425.359586289193
2016-05-25,10418.274321151843
2016-05-26,10414.369265266478
2016-05-27,10378.360961015069
2016-05-31,10399.249854598702
2016-06-01,10410.453601422425
2016-06-02,10425.728853950654
2016-06-03,10553.808559077677
2016-06-06,10576.433859423978
2016-06-07,10587.769996108218
2016-06-08,10632.927757961832
2016-06-09,10632.12390392519
